timestamp,latency_ms,error_rate,throughput_rpm,cpu_pct,memory_pct,is_anomaly
2026-01-05 00:00:00,126.17,0.0397,1136.1,48.5,39.0,0
2026-01-05 00:15:00,647.42,0.1973,942.8,85.4,42.3,1
2026-01-05 00:30:00,159.57,0.0079,1013.3,59.9,44.3,0
2026-01-05 00:45:00,147.2,0.0529,1086.8,61.5,52.2,0
2026-01-05 01:00:00,135.78,0.0197,944.5,51.8,44.1,0
2026-01-05 01:15:00,157.95,0.0076,1096.8,48.5,48.8,0
2026-01-05 01:30:00,141.87,0.0311,1052.3,59.0,49.4,0
2026-01-05 01:45:00,146.49,0.0138,1094.6,63.3,44.2,0
2026-01-05 02:00:00,188.38,0.0238,1039.6,60.4,54.8,0
2026-01-05 02:15:00,169.06,0.0662,1044.4,47.5,45.4,0
2026-01-05 02:30:00,166.04,0.0435,873.5,53.7,44.1,0
2026-01-05 02:45:00,146.34,0.0382,979.5,37.0,55.7,0
2026-01-05 03:00:00,173.92,0.0311,1062.8,64.8,49.0,0
2026-01-05 03:15:00,172.05,0.004,928.2,53.0,31.3,0
2026-01-05 03:30:00,157.08,0.0251,958.6,53.8,29.4,0
2026-01-05 03:45:00,194.28,0.0079,996.7,65.3,59.2,0
2026-01-05 04:00:00,198.98,0.0446,965.9,47.6,48.6,0
2026-01-05 04:15:00,166.37,0.0222,1040.1,54.6,46.8,0
2026-01-05 04:30:00,187.44,0.0063,1006.1,46.2,32.5,0
2026-01-05 04:45:00,146.96,0.009,943.7,40.0,47.0,0
2026-01-05 05:00:00,189.54,0.0319,826.6,52.1,40.6,0
2026-01-05 05:15:00,197.87,0.0447,1160.6,57.8,45.8,0
2026-01-05 05:30:00,163.6,0.0314,949.2,35.1,42.9,0
2026-01-05 05:45:00,184.08,0.0065,1010.5,59.0,46.0,0
2026-01-05 06:00:00,187.3,0.0549,733.1,47.9,49.4,0
2026-01-05 06:15:00,237.0,0.0386,874.0,56.8,50.6,0
2026-01-05 06:30:00,231.45,0.0108,871.3,52.6,47.5,0
2026-01-05 06:45:00,190.79,0.0156,867.5,59.0,48.7,0
2026-01-05 07:00:00,171.86,0.002,907.9,60.6,35.5,0
2026-01-05 07:15:00,188.21,0.006,834.9,51.6,47.4,0
2026-01-05 07:30:00,204.08,0.0078,823.3,57.2,49.4,0
2026-01-05 07:45:00,153.68,0.0017,852.5,57.4,47.4,0
2026-01-05 08:00:00,142.66,0.0126,811.8,40.2,58.4,0
2026-01-05 08:15:00,159.68,0.0316,725.3,41.0,46.2,0
2026-01-05 08:30:00,194.03,0.0338,879.3,42.7,38.7,0
2026-01-05 08:45:00,195.08,0.0045,769.5,54.2,48.0,0
2026-01-05 09:00:00,182.71,0.0171,765.5,43.1,44.0,0
2026-01-05 09:15:00,194.74,0.0401,877.5,34.5,35.9,0
2026-01-05 09:30:00,171.48,0.0124,976.1,44.5,45.9,0
2026-01-05 09:45:00,169.87,0.0195,805.5,46.4,58.3,0
2026-01-05 10:00:00,174.43,0.0191,622.2,49.9,45.4,0
2026-01-05 10:15:00,198.3,0.0029,724.0,58.4,55.6,0
2026-01-05 10:30:00,174.9,0.0011,864.2,58.2,53.0,0
2026-01-05 10:45:00,165.78,0.0223,728.0,49.5,64.6,0
2026-01-05 11:00:00,166.31,0.0039,784.4,42.5,51.2,0
2026-01-05 11:15:00,184.67,0.0089,783.4,33.1,48.5,0
2026-01-05 11:30:00,152.58,0.0655,676.9,43.3,48.6,0
2026-01-05 11:45:00,151.0,0.0324,858.6,48.2,49.9,0
2026-01-05 12:00:00,141.47,0.0166,750.0,49.3,46.2,0
2026-01-05 12:15:00,164.67,0.0604,718.1,55.1,44.4,0
2026-01-05 12:30:00,135.97,0.0522,708.5,53.1,51.2,0
2026-01-05 12:45:00,161.53,0.0089,638.0,47.2,43.6,0
2026-01-05 13:00:00,114.46,0.0078,670.9,43.9,34.9,0
2026-01-05 13:15:00,136.27,0.0045,654.5,34.6,38.8,0
2026-01-05 13:30:00,139.89,0.0058,885.3,44.5,59.5,0
2026-01-05 13:45:00,173.12,0.0126,798.7,41.7,45.8,0
2026-01-05 14:00:00,149.97,0.0257,673.4,67.9,53.4,0
2026-01-05 14:15:00,126.09,0.0244,873.1,66.7,43.1,0
2026-01-05 14:30:00,123.17,0.03,839.7,40.0,54.2,0
2026-01-05 14:45:00,120.36,0.0235,699.1,50.7,50.8,0
2026-01-05 15:00:00,105.05,0.0111,809.9,38.8,61.9,0
2026-01-05 15:15:00,154.33,0.0035,725.0,49.8,57.2,0
2026-01-05 15:30:00,111.64,0.04,844.5,46.3,53.1,0
2026-01-05 15:45:00,156.23,0.026,807.2,48.4,43.9,0
2026-01-05 16:00:00,121.48,0.0151,780.4,57.5,39.8,0
2026-01-05 16:15:00,118.2,0.0461,723.4,51.0,47.0,0
2026-01-05 16:30:00,121.45,0.0041,805.5,56.5,48.1,0
2026-01-05 16:45:00,141.47,0.037,844.4,54.2,45.1,0
2026-01-05 17:00:00,100.81,0.0134,944.4,46.1,52.9,0
2026-01-05 17:15:00,125.34,0.0074,897.4,40.7,48.5,0
2026-01-05 17:30:00,115.49,0.0013,918.3,49.1,48.0,0
2026-01-05 17:45:00,123.45,0.0377,800.8,47.0,58.7,0
2026-01-05 18:00:00,111.32,0.0362,761.5,44.5,48.7,0
2026-01-05 18:15:00,108.5,0.016,781.5,43.4,38.5,0
2026-01-05 18:30:00,124.45,0.0231,879.6,51.4,55.2,0
2026-01-05 18:45:00,90.15,0.0599,845.9,60.8,49.5,0
2026-01-05 19:00:00,141.28,0.0133,938.0,35.1,46.1,0
2026-01-05 19:15:00,118.14,0.0181,998.0,43.0,41.3,0
2026-01-05 19:30:00,106.3,0.039,990.5,54.9,56.8,0
2026-01-05 19:45:00,122.83,0.0045,782.4,34.2,59.8,0
2026-01-05 20:00:00,107.19,0.0959,1170.6,44.5,43.3,0
2026-01-05 20:15:00,121.11,0.0045,1017.4,70.2,50.1,0
2026-01-05 20:30:00,121.22,0.0036,1010.3,57.7,51.1,0
2026-01-05 20:45:00,142.34,0.0179,979.6,74.0,35.8,0
2026-01-05 21:00:00,130.27,0.0266,1007.7,39.5,47.7,0
2026-01-05 21:15:00,105.1,0.0128,1104.3,71.6,35.8,0
2026-01-05 21:30:00,135.71,0.0036,959.1,41.8,47.9,0
2026-01-05 21:45:00,138.23,0.0176,1048.7,61.0,63.8,0
2026-01-05 22:00:00,103.48,0.0701,1162.0,38.5,37.9,0
2026-01-05 22:15:00,111.11,0.0059,1069.2,56.6,61.1,0
2026-01-05 22:30:00,168.68,0.0142,1091.8,57.5,60.4,0
2026-01-05 22:45:00,126.53,0.0072,957.6,48.6,48.0,0
2026-01-05 23:00:00,135.39,0.0401,1131.7,44.2,51.6,0
2026-01-05 23:15:00,140.31,0.0165,1099.7,52.5,46.0,0
2026-01-05 23:30:00,129.41,0.0326,1066.8,56.1,44.9,0
2026-01-05 23:45:00,109.04,0.0303,1124.4,46.0,49.4,0
2026-01-06 00:00:00,129.8,0.0079,1000.0,51.3,42.6,0
2026-01-06 00:15:00,138.5,0.0173,1206.1,56.2,51.3,0
2026-01-06 00:30:00,140.95,0.0355,1282.5,61.7,48.3,0
2026-01-06 00:45:00,136.15,0.0461,1037.9,40.9,40.5,0
2026-01-06 01:00:00,132.2,0.0084,1156.2,51.1,53.0,0
2026-01-06 01:15:00,149.09,0.0361,1063.8,55.6,53.1,0
2026-01-06 01:30:00,179.13,0.0159,987.7,49.6,55.9,0
2026-01-06 01:45:00,146.96,0.0599,1164.7,47.2,44.6,0
2026-01-06 02:00:00,164.22,0.0172,1036.0,61.1,55.2,0
2026-01-06 02:15:00,193.49,0.0237,1098.7,62.5,63.2,0
2026-01-06 02:30:00,155.13,0.0233,1189.6,62.4,48.2,0
2026-01-06 02:45:00,222.53,0.0478,1092.8,51.7,48.8,0
2026-01-06 03:00:00,190.8,0.0278,1041.9,52.1,52.8,0
2026-01-06 03:15:00,176.14,0.006,960.1,62.3,32.8,0
2026-01-06 03:30:00,170.28,0.0073,960.3,58.7,38.4,0
2026-01-06 03:45:00,198.91,0.0143,1017.7,63.4,44.1,0
2026-01-06 04:00:00,167.83,0.0153,963.5,53.0,45.6,0
2026-01-06 04:15:00,172.52,0.0315,1037.6,58.6,48.8,0
2026-01-06 04:30:00,209.24,0.0206,913.8,56.8,49.9,0
2026-01-06 04:45:00,173.55,0.0044,935.7,63.4,38.4,0
2026-01-06 05:00:00,175.41,0.0135,936.0,33.6,56.1,0
2026-01-06 05:15:00,171.88,0.0096,953.3,53.1,50.3,0
2026-01-06 05:30:00,149.02,0.0068,950.7,59.7,48.4,0
2026-01-06 05:45:00,525.64,0.1569,932.9,95.4,51.4,1
2026-01-06 06:00:00,184.23,0.0122,845.1,46.6,43.7,0
2026-01-06 06:15:00,204.25,0.0267,940.6,55.0,46.3,0
2026-01-06 06:30:00,364.02,0.144,982.8,91.1,40.4,1
2026-01-06 06:45:00,177.4,0.079,921.7,61.6,32.6,0
2026-01-06 07:00:00,171.87,0.039,812.8,52.5,46.3,0
2026-01-06 07:15:00,196.12,0.0306,719.3,50.0,60.1,0
2026-01-06 07:30:00,169.33,0.0073,969.6,50.3,44.0,0
2026-01-06 07:45:00,190.73,0.0047,841.2,59.1,37.1,0
2026-01-06 08:00:00,181.0,0.1257,902.5,61.2,52.0,0
2026-01-06 08:15:00,161.54,0.0196,924.9,60.0,44.6,0
2026-01-06 08:30:00,172.24,0.0226,866.3,56.5,51.1,0
2026-01-06 08:45:00,180.49,0.003,876.8,52.7,52.6,0
2026-01-06 09:00:00,169.16,0.0277,834.0,45.3,44.5,0
2026-01-06 09:15:00,208.86,0.0322,757.2,42.7,50.9,0
2026-01-06 09:30:00,178.98,0.0151,692.3,55.7,47.8,0
2026-01-06 09:45:00,171.22,0.0333,828.6,59.0,34.2,0
2026-01-06 10:00:00,160.96,0.0424,637.0,48.4,44.3,0
2026-01-06 10:15:00,163.37,0.0011,716.6,49.9,42.2,0
2026-01-06 10:30:00,156.56,0.0155,699.3,49.3,37.4,0
2026-01-06 10:45:00,152.68,0.0083,784.2,58.7,42.1,0
2026-01-06 11:00:00,169.83,0.0001,742.4,54.4,52.7,0
2026-01-06 11:15:00,186.78,0.0309,681.2,43.8,48.1,0
2026-01-06 11:30:00,150.95,0.0202,696.6,51.6,35.0,0
2026-01-06 11:45:00,166.79,0.0155,863.2,37.9,40.2,0
2026-01-06 12:00:00,138.04,0.034,665.1,42.0,48.1,0
2026-01-06 12:15:00,151.87,0.0494,707.2,33.7,48.0,0
2026-01-06 12:30:00,126.45,0.0159,760.5,41.8,45.8,0
2026-01-06 12:45:00,134.64,0.0465,724.9,41.9,53.3,0
2026-01-06 13:00:00,124.94,0.0267,768.8,32.2,50.6,0
2026-01-06 13:15:00,138.33,0.004,803.0,58.8,44.0,0
2026-01-06 13:30:00,119.88,0.0075,826.9,45.8,43.3,0
2026-01-06 13:45:00,100.61,0.0263,729.3,45.5,46.6,0
2026-01-06 14:00:00,107.84,0.0644,772.5,42.0,33.4,0
2026-01-06 14:15:00,129.36,0.0329,758.8,53.2,50.0,0
2026-01-06 14:30:00,118.23,0.0393,681.4,58.3,39.2,0
2026-01-06 14:45:00,122.08,0.0122,757.8,52.8,56.5,0
2026-01-06 15:00:00,130.01,0.0057,657.4,49.6,36.0,0
2026-01-06 15:15:00,110.47,0.0271,799.0,33.6,50.6,0
2026-01-06 15:30:00,123.81,0.0024,623.5,45.4,34.1,0
2026-01-06 15:45:00,163.71,0.0347,703.5,52.8,43.5,0
2026-01-06 16:00:00,112.83,0.0157,869.9,60.3,50.8,0
2026-01-06 16:15:00,115.99,0.0216,842.6,55.0,54.4,0
2026-01-06 16:30:00,126.54,0.0032,808.8,66.3,54.1,0
2026-01-06 16:45:00,104.97,0.0093,778.5,43.2,52.8,0
2026-01-06 17:00:00,105.54,0.0346,792.9,43.4,53.6,0
2026-01-06 17:15:00,114.48,0.0161,813.4,52.7,54.2,0
2026-01-06 17:30:00,119.69,0.038,901.4,61.4,44.0,0
2026-01-06 17:45:00,99.44,0.0186,835.6,61.6,45.3,0
2026-01-06 18:00:00,397.9,0.1159,754.1,64.3,52.7,1
2026-01-06 18:15:00,142.84,0.0088,813.8,50.5,55.6,0
2026-01-06 18:30:00,80.57,0.0254,843.2,57.8,46.8,0
2026-01-06 18:45:00,122.05,0.0087,881.5,58.3,44.1,0
2026-01-06 19:00:00,114.55,0.0151,926.0,56.2,43.9,0
2026-01-06 19:15:00,110.85,0.03,872.7,50.0,42.0,0
2026-01-06 19:30:00,122.07,0.0417,989.6,28.5,51.1,0
2026-01-06 19:45:00,141.02,0.031,808.0,66.0,55.8,0
2026-01-06 20:00:00,124.32,0.0126,937.8,56.8,51.2,0
2026-01-06 20:15:00,136.95,0.0097,1044.9,46.8,47.7,0
2026-01-06 20:30:00,118.99,0.0459,1027.8,50.9,61.2,0
2026-01-06 20:45:00,126.26,0.0195,971.1,54.6,47.9,0
2026-01-06 21:00:00,115.46,0.0282,1093.0,58.5,57.6,0
2026-01-06 21:15:00,125.93,0.016,1045.5,42.7,40.3,0
2026-01-06 21:30:00,120.36,0.0178,1032.2,45.7,49.5,0
2026-01-06 21:45:00,127.17,0.0364,1069.3,58.3,41.1,0
2026-01-06 22:00:00,102.71,0.0172,1084.3,49.9,41.5,0
2026-01-06 22:15:00,112.43,0.0618,1149.1,41.5,42.3,0
2026-01-06 22:30:00,153.89,0.0122,1036.6,47.3,48.4,0
2026-01-06 22:45:00,157.59,0.0269,1038.9,53.6,44.8,0
2026-01-06 23:00:00,109.78,0.0126,1087.6,41.5,33.5,0
2026-01-06 23:15:00,130.74,0.0505,1075.4,67.4,44.9,0
2026-01-06 23:30:00,127.48,0.0269,1203.8,66.2,43.6,0
2026-01-06 23:45:00,145.5,0.0032,1110.6,62.3,35.8,0
2026-01-07 00:00:00,148.49,0.012,1029.4,54.3,51.2,0
2026-01-07 00:15:00,162.24,0.0267,975.6,42.7,52.7,0
2026-01-07 00:30:00,125.68,0.0056,1190.0,49.7,52.3,0
2026-01-07 00:45:00,156.3,0.0346,1053.7,64.6,59.9,0
2026-01-07 01:00:00,153.05,0.0243,1097.0,48.4,40.1,0
2026-01-07 01:15:00,145.79,0.041,1072.6,54.0,40.3,0
2026-01-07 01:30:00,167.01,0.1011,1130.3,53.0,47.8,0
2026-01-07 01:45:00,154.61,0.0077,1035.2,52.4,47.2,0
2026-01-07 02:00:00,165.69,0.041,1064.2,53.1,48.9,0
2026-01-07 02:15:00,191.55,0.019,1017.7,51.4,53.9,0
2026-01-07 02:30:00,168.78,0.0175,1250.6,53.9,46.2,0
2026-01-07 02:45:00,202.51,0.015,1003.2,50.5,55.2,0
2026-01-07 03:00:00,132.81,0.0656,1066.5,52.5,42.6,0
2026-01-07 03:15:00,174.58,0.0165,1226.5,49.5,44.5,0
2026-01-07 03:30:00,154.74,0.0222,1104.2,43.7,40.2,0
2026-01-07 03:45:00,158.04,0.0322,1025.8,50.5,24.1,0
2026-01-07 04:00:00,168.51,0.0249,1001.7,46.0,35.7,0
2026-01-07 04:15:00,196.92,0.0308,933.1,51.3,54.3,0
2026-01-07 04:30:00,172.99,0.0472,1107.6,46.4,55.7,0
2026-01-07 04:45:00,159.76,0.0367,974.2,37.4,39.0,0
2026-01-07 05:00:00,195.68,0.0489,941.4,63.6,54.5,0
2026-01-07 05:15:00,162.52,0.0124,885.1,45.9,31.0,0
2026-01-07 05:30:00,213.9,0.0599,924.7,33.9,40.8,0
2026-01-07 05:45:00,160.57,0.0533,951.2,58.1,44.7,0
2026-01-07 06:00:00,179.83,0.0389,976.3,48.6,55.4,0
2026-01-07 06:15:00,219.64,0.0285,918.6,51.0,60.6,0
2026-01-07 06:30:00,539.64,0.1216,976.6,97.5,44.8,1
2026-01-07 06:45:00,192.63,0.0038,740.1,55.7,47.5,0
2026-01-07 07:00:00,181.84,0.0022,951.5,53.8,55.3,0
2026-01-07 07:15:00,183.78,0.0386,759.5,36.7,63.7,0
2026-01-07 07:30:00,169.07,0.0099,907.3,41.0,56.3,0
2026-01-07 07:45:00,191.96,0.0021,635.8,34.2,39.5,0
2026-01-07 08:00:00,204.2,0.0133,814.6,45.0,54.1,0
2026-01-07 08:15:00,145.35,0.0538,876.3,53.2,43.5,0
2026-01-07 08:30:00,163.67,0.0225,751.1,41.3,57.8,0
2026-01-07 08:45:00,170.36,0.0259,812.5,43.5,52.4,0
2026-01-07 09:00:00,158.78,0.0019,837.6,43.6,40.8,0
2026-01-07 09:15:00,186.32,0.0201,824.1,44.4,55.7,0
2026-01-07 09:30:00,163.84,0.006,663.5,51.7,51.7,0
2026-01-07 09:45:00,176.21,0.0018,842.6,47.2,50.8,0
2026-01-07 10:00:00,194.34,0.0178,863.7,58.7,48.2,0
2026-01-07 10:15:00,135.19,0.0423,829.2,45.0,44.3,0
2026-01-07 10:30:00,173.21,0.0642,658.0,46.4,52.3,0
2026-01-07 10:45:00,165.29,0.0267,668.1,44.9,63.4,0
2026-01-07 11:00:00,156.9,0.0531,731.5,49.9,61.4,0
2026-01-07 11:15:00,142.77,0.01,767.1,52.5,46.7,0
2026-01-07 11:30:00,152.21,0.0346,787.1,48.8,33.3,0
2026-01-07 11:45:00,158.92,0.0614,670.7,68.1,44.2,0
2026-01-07 12:00:00,146.69,0.0943,714.8,59.5,49.0,0
2026-01-07 12:15:00,162.55,0.0076,662.7,42.1,50.0,0
2026-01-07 12:30:00,130.31,0.0129,649.5,57.0,54.3,0
2026-01-07 12:45:00,124.86,0.0219,748.4,57.9,53.1,0
2026-01-07 13:00:00,104.83,0.0238,721.0,37.2,53.2,0
2026-01-07 13:15:00,143.49,0.0255,758.0,31.5,43.6,0
2026-01-07 13:30:00,154.56,0.1061,686.1,48.8,44.3,0
2026-01-07 13:45:00,119.82,0.024,773.0,47.6,40.4,0
2026-01-07 14:00:00,109.77,0.0286,665.2,26.9,49.8,0
2026-01-07 14:15:00,166.49,0.0027,712.2,48.6,54.1,0
2026-01-07 14:30:00,155.49,0.0198,666.6,47.2,55.5,0
2026-01-07 14:45:00,156.51,0.0363,764.0,43.7,30.4,0
2026-01-07 15:00:00,131.54,0.0043,899.6,63.6,51.3,0
2026-01-07 15:15:00,137.95,0.0364,798.5,47.4,40.7,0
2026-01-07 15:30:00,120.08,0.0542,765.6,45.4,52.1,0
2026-01-07 15:45:00,99.62,0.0484,758.9,48.5,40.7,0
2026-01-07 16:00:00,94.97,0.0073,769.4,37.7,53.1,0
2026-01-07 16:15:00,119.75,0.0213,887.4,43.4,43.5,0
2026-01-07 16:30:00,136.34,0.0186,838.8,27.3,43.6,0
2026-01-07 16:45:00,116.67,0.0499,692.9,50.4,53.6,0
2026-01-07 17:00:00,127.15,0.0086,929.6,58.9,44.1,0
2026-01-07 17:15:00,114.58,0.0311,792.5,51.3,54.7,0
2026-01-07 17:30:00,121.67,0.0093,807.5,51.0,53.2,0
2026-01-07 17:45:00,130.07,0.0237,881.6,49.9,47.2,0
2026-01-07 18:00:00,328.46,0.2107,858.1,93.3,44.8,1
2026-01-07 18:15:00,120.14,0.0033,1057.0,52.5,56.9,0
2026-01-07 18:30:00,149.91,0.0237,883.3,57.8,53.8,0
2026-01-07 18:45:00,110.8,0.0163,944.3,58.0,59.5,0
2026-01-07 19:00:00,140.02,0.0066,838.5,38.7,35.8,0
2026-01-07 19:15:00,126.68,0.0223,903.4,56.2,46.0,0
2026-01-07 19:30:00,370.35,0.2897,937.4,84.1,44.8,1
2026-01-07 19:45:00,141.64,0.0198,1016.4,48.5,51.6,0
2026-01-07 20:00:00,370.03,0.3175,914.7,82.9,41.4,1
2026-01-07 20:15:00,115.21,0.0415,1074.0,64.0,42.3,0
2026-01-07 20:30:00,135.41,0.0136,998.9,46.9,48.3,0
2026-01-07 20:45:00,106.29,0.0359,1012.9,55.5,34.9,0
2026-01-07 21:00:00,123.97,0.0047,975.1,39.7,33.9,0
2026-01-07 21:15:00,137.08,0.0039,959.7,50.4,47.2,0
2026-01-07 21:30:00,110.45,0.0495,874.9,46.6,66.6,0
2026-01-07 21:45:00,121.01,0.0643,1048.3,63.6,48.8,0
2026-01-07 22:00:00,126.14,0.0074,1099.8,48.5,45.4,0
2026-01-07 22:15:00,149.85,0.0062,1030.6,40.7,51.0,0
2026-01-07 22:30:00,160.73,0.004,945.0,48.2,52.0,0
2026-01-07 22:45:00,112.7,0.0085,1017.0,48.1,47.1,0
2026-01-07 23:00:00,142.34,0.0223,1100.0,56.4,43.3,0
2026-01-07 23:15:00,131.51,0.0333,1086.7,64.8,37.0,0
2026-01-07 23:30:00,141.5,0.0126,1120.9,52.2,54.3,0
2026-01-07 23:45:00,672.65,0.2147,960.6,86.4,44.7,1
2026-01-08 00:00:00,156.84,0.0362,1051.6,52.8,51.3,0
2026-01-08 00:15:00,139.87,0.0027,1073.0,58.0,55.4,0
2026-01-08 00:30:00,125.37,0.0065,1124.3,47.1,45.9,0
2026-01-08 00:45:00,167.98,0.0349,1037.8,53.2,37.7,0
2026-01-08 01:00:00,150.79,0.0097,1111.3,62.3,46.4,0
2026-01-08 01:15:00,145.09,0.025,1007.4,46.8,46.9,0
2026-01-08 01:30:00,164.53,0.0152,1089.1,52.9,51.5,0
2026-01-08 01:45:00,169.48,0.003,1053.3,53.1,44.0,0
2026-01-08 02:00:00,160.87,0.0284,1031.3,41.4,43.6,0
2026-01-08 02:15:00,150.47,0.0237,1224.8,62.5,45.3,0
2026-01-08 02:30:00,192.13,0.0017,1032.6,48.7,50.6,0
2026-01-08 02:45:00,179.8,0.0204,1026.3,52.8,54.3,0
2026-01-08 03:00:00,192.52,0.0705,927.6,56.3,64.3,0
2026-01-08 03:15:00,168.32,0.0175,1096.6,60.2,61.5,0
2026-01-08 03:30:00,159.81,0.0071,989.2,43.0,47.1,0
2026-01-08 03:45:00,165.16,0.0013,1025.0,56.5,43.0,0
2026-01-08 04:00:00,152.89,0.0143,930.9,59.4,43.6,0
2026-01-08 04:15:00,174.29,0.0235,1019.1,47.8,38.8,0
2026-01-08 04:30:00,168.15,0.0141,1055.3,60.1,48.9,0
2026-01-08 04:45:00,178.91,0.0183,1081.6,57.5,41.1,0
2026-01-08 05:00:00,184.69,0.1047,938.4,55.6,40.3,0
2026-01-08 05:15:00,185.44,0.0256,905.0,57.9,40.7,0
2026-01-08 05:30:00,173.27,0.0362,900.5,43.9,54.2,0
2026-01-08 05:45:00,162.42,0.002,947.8,44.3,47.4,0
2026-01-08 06:00:00,159.04,0.007,917.8,60.6,38.5,0
2026-01-08 06:15:00,188.52,0.0039,938.1,49.2,54.2,0
2026-01-08 06:30:00,187.44,0.0232,840.7,38.3,56.3,0
2026-01-08 06:45:00,159.94,0.0228,909.4,49.9,44.8,0
2026-01-08 07:00:00,209.48,0.0212,782.1,48.1,42.5,0
2026-01-08 07:15:00,198.83,0.0568,844.3,52.0,41.9,0
2026-01-08 07:30:00,165.42,0.0036,951.1,48.9,49.9,0
2026-01-08 07:45:00,188.59,0.0194,837.5,63.9,54.4,0
2026-01-08 08:00:00,177.85,0.0199,748.1,41.2,49.2,0
2026-01-08 08:15:00,185.06,0.0014,834.5,34.4,38.6,0
2026-01-08 08:30:00,183.41,0.0387,872.6,38.9,55.4,0
2026-01-08 08:45:00,192.4,0.0155,756.2,42.6,47.6,0
2026-01-08 09:00:00,201.37,0.0311,677.9,50.9,46.6,0
2026-01-08 09:15:00,180.13,0.0254,715.9,46.1,51.0,0
2026-01-08 09:30:00,615.46,0.259,741.9,91.7,55.3,1
2026-01-08 09:45:00,201.12,0.0218,879.0,45.3,40.0,0
2026-01-08 10:00:00,157.82,0.015,645.8,49.8,38.6,0
2026-01-08 10:15:00,150.7,0.0431,625.5,33.4,47.7,0
2026-01-08 10:30:00,179.6,0.0477,763.1,49.9,47.7,0
2026-01-08 10:45:00,145.49,0.0283,694.3,52.1,54.3,0
2026-01-08 11:00:00,144.52,0.021,656.7,39.3,56.9,0
2026-01-08 11:15:00,186.15,0.0179,771.6,62.2,44.5,0
2026-01-08 11:30:00,128.14,0.0548,732.5,33.0,50.3,0
2026-01-08 11:45:00,164.51,0.0071,796.5,54.8,51.2,0
2026-01-08 12:00:00,124.04,0.0168,771.4,55.4,51.9,0
2026-01-08 12:15:00,157.39,0.0496,635.4,39.3,36.7,0
2026-01-08 12:30:00,182.98,0.023,602.5,48.2,51.7,0
2026-01-08 12:45:00,131.77,0.0048,798.3,42.3,42.2,0
2026-01-08 13:00:00,103.08,0.0137,717.4,50.1,52.0,0
2026-01-08 13:15:00,147.36,0.0034,937.2,49.9,39.9,0
2026-01-08 13:30:00,129.64,0.0062,793.8,49.1,48.4,0
2026-01-08 13:45:00,137.63,0.0168,822.1,44.9,45.8,0
2026-01-08 14:00:00,139.06,0.0257,678.0,42.4,62.9,0
2026-01-08 14:15:00,142.63,0.0178,738.2,41.9,41.7,0
2026-01-08 14:30:00,142.81,0.025,800.7,54.4,41.2,0
2026-01-08 14:45:00,132.01,0.0048,738.2,61.4,58.2,0
2026-01-08 15:00:00,133.09,0.004,776.6,67.0,53.9,0
2026-01-08 15:15:00,121.87,0.051,789.8,56.5,49.7,0
2026-01-08 15:30:00,119.33,0.0469,722.0,47.8,44.4,0
2026-01-08 15:45:00,124.96,0.0312,710.9,55.6,39.7,0
2026-01-08 16:00:00,130.08,0.0058,797.2,52.0,44.7,0
2026-01-08 16:15:00,108.04,0.0332,781.0,46.1,43.9,0
2026-01-08 16:30:00,123.56,0.0512,748.6,64.1,42.8,0
2026-01-08 16:45:00,111.43,0.0357,801.1,57.1,44.1,0
2026-01-08 17:00:00,102.95,0.0215,762.0,42.6,43.8,0
2026-01-08 17:15:00,135.12,0.0215,906.8,58.9,54.4,0
2026-01-08 17:30:00,122.87,0.0156,894.7,55.6,37.9,0
2026-01-08 17:45:00,123.04,0.0339,901.3,43.6,50.5,0
2026-01-08 18:00:00,97.98,0.0169,841.3,50.6,49.6,0
2026-01-08 18:15:00,110.56,0.0012,832.4,49.4,47.2,0
2026-01-08 18:30:00,125.81,0.0032,992.5,32.0,52.4,0
2026-01-08 18:45:00,121.7,0.0603,886.3,39.6,50.7,0
2026-01-08 19:00:00,162.36,0.033,986.5,61.4,48.4,0
2026-01-08 19:15:00,120.15,0.0335,865.9,44.8,55.4,0
2026-01-08 19:30:00,104.22,0.017,926.6,56.3,30.5,0
2026-01-08 19:45:00,108.36,0.0604,1030.0,63.6,63.1,0
2026-01-08 20:00:00,104.27,0.0398,999.4,36.4,55.9,0
2026-01-08 20:15:00,108.05,0.0252,972.5,65.4,59.8,0
2026-01-08 20:30:00,121.48,0.0105,1029.6,52.1,41.6,0
2026-01-08 20:45:00,111.34,0.004,1012.1,56.3,48.3,0
2026-01-08 21:00:00,149.3,0.031,1173.2,71.6,50.0,0
2026-01-08 21:15:00,141.11,0.002,1030.1,61.2,45.2,0
2026-01-08 21:30:00,140.8,0.0177,1072.6,52.9,49.1,0
2026-01-08 21:45:00,120.72,0.0273,1017.8,49.0,49.6,0
2026-01-08 22:00:00,148.95,0.0354,986.7,49.2,39.4,0
2026-01-08 22:15:00,150.92,0.0117,1085.4,50.0,53.0,0
2026-01-08 22:30:00,579.12,0.1855,953.2,85.8,52.4,1
2026-01-08 22:45:00,122.76,0.039,1124.9,59.6,43.1,0
2026-01-08 23:00:00,141.15,0.0172,981.7,54.3,38.7,0
2026-01-08 23:15:00,127.43,0.0043,1011.9,51.5,48.7,0
2026-01-08 23:30:00,188.45,0.0372,1006.0,58.9,42.1,0
2026-01-08 23:45:00,137.31,0.0448,1117.3,40.0,49.9,0
2026-01-09 00:00:00,172.96,0.0659,1001.6,67.9,42.4,0
