order_id,order_date,region,category,units,unit_price,discount_pct,revenue,cost,profit
ORD01547,2025-11-30 00:00:00,North,Grocery,8,20.78,0.08,153.34,79.76,73.59
ORD00669,2024-05-11 00:00:00,East,Grocery,1,30.97,0.09,28.05,19.74,8.3
ORD00458,2025-06-30 00:00:00,East,Grocery,9,23.19,0.1,187.96,134.33,53.63
ORD00964,2025-05-11 00:00:00,East,Grocery,4,25.66,0.08,94.02,59.01,35.02
ORD00302,2025-08-26 00:00:00,South,Home,4,74.7,0.11,267.03,205.25,61.78
ORD00482,2025-07-26 00:00:00,East,Grocery,8,29.19,0.1,210.09,138.83,71.27
ORD01620,2025-03-10 00:00:00,North,Sports,2,45.07,0.06,84.82,47.94,36.89
ORD00623,2024-06-11 00:00:00,North,Home,6,103.65,0.08,570.3,368.43,201.87
ORD01078,2025-08-17 00:00:00,West,Clothing,1,44.56,0.11,39.82,21.67,18.15
ORD02051,2024-03-04 00:00:00,East,Grocery,5,22.73,0.13,99.35,55.63,43.72
ORD00434,2024-11-18 00:00:00,North,Electronics,1,178.36,0.12,157.68,111.01,46.67
ORD01919,2024-03-28 00:00:00,West,Electronics,1,102.51,0.06,96.47,55.6,40.87
ORD02099,2025-08-02 00:00:00,East,Sports,3,56.12,0.15,143.82,106.13,37.69
ORD01832,2024-09-26 00:00:00,North,Grocery,6,30.77,0.08,169.34,128.79,40.55
ORD02003,2025-05-28 00:00:00,North,Home,3,79.48,0.19,192.48,135.99,56.49
ORD02075,2024-10-27 00:00:00,East,Grocery,8,25.1,0.03,195.46,142.54,52.91
ORD00855,2024-03-06 00:00:00,West,Home,2,56.45,0.11,100.93,55.85,45.08
ORD01630,2025-01-28 00:00:00,North,Clothing,1,51.67,0.06,48.74,34.09,14.65
ORD01566,2024-03-10 00:00:00,West,Clothing,1,53.88,0.05,51.09,33.14,17.95
ORD01263,2024-11-21 00:00:00,North,Sports,1,71.58,0.05,68.16,47.06,21.11
ORD00552,2025-04-08 00:00:00,East,Home,5,56.79,0.17,236.28,149.02,87.27
ORD00003,2024-04-14 00:00:00,,Electronics,1,154.05,0.1,138.64,90.07,48.57
ORD00360,2024-07-20 00:00:00,North,Sports,4,77.95,0.07,290.7,158.42,132.27
ORD00274,2025-04-13 00:00:00,West,Home,2,100.19,0.03,193.66,140.6,53.06
ORD02101,2025-04-01 00:00:00,North,Home,2,98.02,0.13,169.98,107.65,62.33
ORD01145,2024-04-05 00:00:00,East,Grocery,9,45.0,0.08,373.85,276.66,97.19
ORD00480,2025-04-30 00:00:00,South,Home,4,75.23,0.05,285.72,181.1,104.62
ORD01977,2025-01-21 00:00:00,East,Clothing,3,38.32,0.07,106.84,66.42,40.42
ORD00245,2024-01-05 00:00:00,South,Home,4,75.13,0.03,291.93,183.05,108.88
ORD01396,2024-08-16 00:00:00,East,Home,1,,0.06,61.48,42.91,18.57
ORD00194,2024-03-27 00:00:00,East,Grocery,4,19.62,0.08,71.84,49.12,22.72
ORD01224,2024-12-21 00:00:00,West,Electronics,3,180.74,0.2,434.46,296.1,138.36
ORD02043,2024-09-07 00:00:00,South,Grocery,12,29.5,0.0,352.4,221.92,130.48
ORD02085,2024-05-24 00:00:00,West,Home,6,85.98,0.11,458.07,339.07,119.0
ORD00562,2025-08-17 00:00:00,South,Clothing,5,38.38,0.03,185.94,105.37,80.57
ORD01458,2024-05-12 00:00:00,South,Grocery,6,28.4,0.05,162.11,117.86,44.26
ORD01378,2024-07-14 00:00:00,East,Sports,6,68.08,0.03,397.53,282.49,115.04
ORD01785,2025-08-27 00:00:00,South, electronics ,18,22.73,0.1,369.69,206.39,163.3
ORD02186,2025-10-02 00:00:00,East,Home,5,75.23,0.08,344.17,204.69,139.48
ORD01211,2025-02-09 00:00:00,North,Sports,1,61.38,0.07,57.05,35.78,21.26
ORD01393,2025-05-18 00:00:00,South,Grocery,7,27.27,0.01,188.89,101.49,87.4
ORD01739,2024-10-08 00:00:00,West,Sports,3,49.05,0.04,141.8,73.85,67.95
ORD01003,2024-12-12 00:00:00,West,Sports,7,41.04,0.07,268.28,186.72,81.56
ORD00533,2025-11-08 00:00:00,West,Home,1,58.36,0.02,56.98,41.34,15.65
ORD01718,2025-06-06 00:00:00,West,Grocery,8,16.72,0.04,127.77,93.91,33.86
ORD01253,2024-11-09 00:00:00,South,Grocery,3,31.15,0.08,86.15,52.75,33.39
ORD00767,2025-05-13 00:00:00,South,Sports,3,76.93,0.01,227.9,123.0,104.9
ORD00536,2024-08-04 00:00:00,North,Clothing,2,45.79,0.04,88.09,60.82,27.26
ORD01404,2025-04-26 00:00:00,West,Electronics,6,149.85,0.04,867.31,589.17,278.14
ORD00034,2025-12-03 00:00:00,West,Home,3,93.26,0.01,276.57,169.13,107.44
ORD01043,2025-12-23 00:00:00,East,Sports,3,75.12,0.06,212.08,132.39,79.7
ORD00598,2024-05-04 00:00:00,,Home,4,74.11,0.05,281.01,154.38,126.62
ORD00328,2025-11-07 00:00:00,East,Grocery,7,10.28,0.04,68.88,36.87,32.01
ORD01536,2024-04-04 00:00:00,West,Grocery,9,14.62,0.09,120.16,91.62,28.54
ORD00269,not-a-date,South,Grocery,-1,,0.16,126.99,87.99,39.0
ORD01685,2024-02-02 00:00:00,West,Home,1,106.32,0.07,99.03,57.13,41.89
ORD01018,2025-11-14 00:00:00,West,Sports,5,75.74,0.14,324.47,186.83,137.64
ORD01276,2024-02-07 00:00:00,North,Home,1,78.53,0.04,75.03,56.76,18.27
ORD01558,2024-05-09 00:00:00,West,Clothing,5,57.27,0.02,280.73,195.48,85.25
ORD00722,2025-01-24 00:00:00,South,Sports,5,87.39,0.07,406.7,311.69,95.01
ORD01711,2024-04-28 00:00:00,North,Sports,3,70.18,0.12,186.04,131.19,54.85
ORD00214,2024-11-24 00:00:00,East,Electronics,4,194.07,0.04,743.82,465.42,278.4
ORD00080,2025-03-25 00:00:00,West,Electronics,1,208.41,0.22,163.23,93.29,69.94
ORD01701,2024-09-10 00:00:00,East,Clothing,6,37.4,0.1,202.72,131.98,70.74
ORD02157,2024-02-06 00:00:00,East,Clothing,2,55.56,0.07,103.47,68.61,34.86
ORD01665,2024-01-24 00:00:00,North,Home,5,88.85,0.03,432.73,264.2,168.53
ORD01052,2024-06-13 00:00:00,North,Clothing,2,54.31,0.03,104.82,78.83,25.99
ORD01550,2024-04-26 00:00:00,South,Home,2,105.18,0.13,182.62,122.04,60.58
ORD02102,2025-01-26 00:00:00,North,Clothing,4,51.19,0.13,178.55,104.04,74.52
ORD01813,2025-10-15 00:00:00,East,Clothing,1,43.74,0.08,40.22,30.49,9.73
ORD00690,not-a-date,West,Sports,4,84.04,0.03,326.09,219.05,107.04
ORD01737,2024-06-17 00:00:00,West,Grocery,4,29.62,0.09,108.14,64.26,43.88
ORD00523,2025-09-22 00:00:00,East,Home,1,122.78,0.16,103.62,74.15,29.47
ORD01203,2024-08-12 00:00:00,South,Clothing,7,49.15,0.13,299.4,174.45,124.95
ORD00742,2025-07-07 00:00:00,West,Electronics,3,151.15,0.13,393.88,283.54,110.34
ORD01111,2025-10-30 00:00:00,North,Clothing,2,58.86,0.1,105.59,57.11,48.49
ORD01562,2024-08-22 00:00:00,South, electronics ,5,63.51,0.07,296.45,194.87,101.58
ORD01072,2024-07-20 00:00:00,North,Home,5,73.24,0.02,358.37,197.56,160.8
ORD00043,2025-12-02 00:00:00,East,Grocery,9,31.35,0.01,278.61,198.01,80.6
ORD01196,2024-12-25 00:00:00,North,Electronics,1,212.35,0.01,210.0,157.02,52.98
ORD00870,2024-05-07 00:00:00,West,Grocery,5,23.44,0.03,113.61,78.87,34.75
ORD00241,2025-08-11 00:00:00,West,Home,2,74.99,0.12,132.09,81.78,50.3
ORD01502,2025-05-12 00:00:00,South,Clothing,4,76.1,0.1,272.95,147.14,125.8
ORD00485,2024-11-08 00:00:00,West,Home,4,84.71,0.02,332.2,193.39,138.81
ORD00244,2024-02-25 00:00:00,North,Grocery,12,29.51,0.04,340.02,186.29,153.73
ORD00344,2024-12-28 00:00:00,North,Clothing,5,58.42,0.09,266.49,171.37,95.12
ORD01454,2025-08-20 00:00:00,South,Home,1,94.99,0.05,90.16,55.75,34.4
ORD00766,2025-06-05 00:00:00,East,Grocery,4,23.16,0.04,89.22,52.56,36.67
ORD01384,2024-10-07 00:00:00,West,Clothing,2,64.72,0.02,126.33,92.85,33.48
ORD00630,2025-11-14 00:00:00,West,Home,1,121.98,0.02,119.64,67.99,51.65
ORD01383,2024-07-01 00:00:00,East,Electronics,1,236.49,0.1,214.02,132.71,81.31
ORD01360,2024-09-30 00:00:00,South,Sports,3,37.5,0.1,101.66,71.55,30.12
ORD01915,2025-09-11 00:00:00,East,Sports,5,59.58,0.01,293.7,167.18,126.51
ORD00821,2024-09-15 00:00:00,East,Grocery,9,16.33,0.11,131.12,92.61,38.51
ORD00940,2025-11-24 00:00:00,North,Sports,3,50.62,0.07,141.02,93.95,47.07
ORD00914,2024-07-20 00:00:00,West,Home,3,82.16,0.15,208.98,145.65,63.32
ORD00276,2025-09-29 00:00:00,South,Clothing,5,62.46,0.07,290.08,187.42,102.66
ORD01734,2025-03-23 00:00:00,West,Grocery,8,24.26,0.06,182.22,120.51,61.71
ORD01198,2025-05-13 00:00:00,North,Home,4,91.3,0.08,334.94,221.66,113.28
ORD02024,2025-02-07 00:00:00,West,Grocery,8,26.58,0.01,210.93,135.43,75.5
ORD01220,2025-08-21 00:00:00,South,Grocery,12,22.35,0.06,253.45,140.73,112.72
ORD02089,2025-01-31 00:00:00,East, electronics ,1,80.22,0.06,75.4,48.72,26.68
ORD00760,2025-03-15 00:00:00,North,Electronics,4,146.32,0.04,559.96,330.17,229.79
ORD01590,2024-01-20 00:00:00,North,Clothing,6,45.83,0.08,254.22,193.07,61.15
ORD01386,2025-01-08 00:00:00,East,Clothing,1,61.06,0.04,58.81,42.16,16.64
ORD00840,2025-01-05 00:00:00,South,Home,3,,0.02,213.72,161.91,51.81
ORD01469,2025-12-20 00:00:00,East,Grocery,7,30.7,0.12,188.85,137.48,51.37
ORD01686,2024-11-04 00:00:00,East,Clothing,2,81.23,0.2,130.53,70.28,60.25
ORD01736,2024-12-16 00:00:00,West,Home,2,107.04,0.04,205.13,126.8,78.33
ORD00073,2025-03-03 00:00:00,West,Sports,3,48.71,0.07,136.38,72.29,64.09
ORD01252,2025-11-18 00:00:00,East,Clothing,3,59.15,0.05,168.11,104.56,63.55
ORD00398,2025-07-04 00:00:00,West,Clothing,8,33.04,1.5,256.48,150.53,105.95
ORD01460,2025-10-12 00:00:00,West,Clothing,7,58.75,0.1,371.23,282.27,88.96
ORD01065,2024-12-29 00:00:00,South,Grocery,9,21.46,0.01,190.81,124.07,66.74
ORD01493,2025-07-22 00:00:00,,Sports,4,103.48,0.09,375.38,214.6,160.78
ORD01922,2025-04-25 00:00:00,North,Clothing,7,29.4,0.08,188.68,105.8,82.88
ORD02074,2024-06-14 00:00:00,West,Sports,2,63.77,0.09,116.24,85.56,30.68
ORD01528,2025-11-09 00:00:00,West,Home,2,81.64,0.11,145.16,91.12,54.04
ORD02179,2024-03-03 00:00:00,South,Sports,1,61.17,0.05,58.09,43.49,14.6
ORD01826,2024-06-11 00:00:00,,Sports,4,55.57,0.03,215.68,163.22,52.46
ORD01110,not-a-date,South,Electronics,4,188.31,0.08,692.43,506.73,185.71
ORD02067,2025-04-06 00:00:00,South,Sports,1,66.68,0.05,63.61,43.54,20.07
ORD02197,2024-06-17 00:00:00,East,Electronics,2,192.95,0.01,381.65,251.46,130.2
ORD02011,2025-10-09 00:00:00,East,Home,5,,0.19,323.14,210.71,112.43
ORD00449,2025-07-16 00:00:00,North,Sports,3,87.33,0.16,219.37,150.93,68.44
ORD00992,2025-03-10 00:00:00,East,Home,5,68.06,0.04,325.05,219.59,105.46
ORD02092,2024-07-03 00:00:00,South,Grocery,14,19.15,0.09,244.41,173.17,71.23
ORD00488,2024-01-08 00:00:00,East,Grocery,9,22.79,0.12,179.84,125.93,53.91
ORD02029,2025-09-06 00:00:00,East,Grocery,4,17.78,0.2,56.88,32.99,23.89
ORD00891,2024-06-30 00:00:00,West,Electronics,1,232.28,0.07,216.8,163.32,53.48
ORD00142,2024-07-03 00:00:00,North,Clothing,4,71.2,0.07,265.67,164.16,101.51
ORD01721,not-a-date,South,Grocery,10,31.86,0.07,295.37,223.31,72.07
ORD00472,2024-01-16 00:00:00,West,Grocery,13,26.25,0.06,320.25,200.1,120.14
ORD00065,2024-02-23 00:00:00,West,Home,1,55.1,0.01,54.63,33.79,20.85
ORD01047,2025-09-07 00:00:00,East,Home,5,83.6,0.05,398.68,232.28,166.4
ORD00333,2025-06-30 00:00:00,East, electronics ,2,23.92,0.06,44.97,33.39,11.58
ORD00165,2024-11-14 00:00:00,East,Clothing,3,51.8,0.06,145.67,109.02,36.65
ORD00863,2024-04-02 00:00:00,East,Sports,2,,0.08,142.45,87.5,54.95
ORD01688,2025-03-11 00:00:00,North,Home,6,85.63,0.1,462.32,289.49,172.83
ORD01752,2024-07-13 00:00:00,South,Clothing,4,,0.03,235.22,163.57,71.65
ORD00414,2024-09-12 00:00:00,South,Home,5,71.1,0.09,324.55,200.8,123.75
ORD01639,2024-01-18 00:00:00,South,Electronics,1,205.83,0.22,159.65,84.93,74.73
ORD02040,2024-01-22 00:00:00,North,Home,2,78.61,0.01,156.01,100.55,55.46
ORD01314,2025-09-19 00:00:00,East,Grocery,8,14.91,0.14,102.85,78.1,24.75
ORD00083,2025-10-10 00:00:00,South,Grocery,8,27.53,0.15,187.58,112.44,75.14
ORD00565,2024-05-27 00:00:00,East,Electronics,8,278.46,0.05,2117.69,1321.47,796.22
ORD02008,2025-07-01 00:00:00,West,Grocery,5,24.45,0.02,119.69,84.95,34.74
ORD00888,2024-09-01 00:00:00,South,Grocery,13,21.35,0.1,250.4,171.68,78.72
ORD01260,2024-10-21 00:00:00,South,Home,3,88.08,0.02,258.23,186.47,71.76
ORD01453,2024-12-12 00:00:00,North,Grocery,6,14.37,0.1,77.21,56.06,21.15
ORD02189,2025-01-24 00:00:00,West,Clothing,1,53.79,0.13,46.63,30.36,16.27
ORD01422,2024-02-19 00:00:00,West,Grocery,7,40.66,0.02,278.09,198.41,79.68
ORD00271,not-a-date,South,Grocery,8,20.12,0.1,144.45,85.58,58.87
ORD01172,2024-11-17 00:00:00,West,Clothing,4,35.57,0.1,127.86,99.34,28.52
ORD02196,2024-12-28 00:00:00,North,Clothing,1,48.26,0.06,45.35,35.16,10.19
ORD02146,2025-09-16 00:00:00,North,Sports,8,49.07,0.14,339.23,196.43,142.81
ORD01097,2024-07-24 00:00:00,East,Grocery,14,30.74,0.04,413.69,264.0,149.69
ORD00808,2024-05-30 00:00:00,South,Grocery,9,32.83,0.03,285.46,202.94,82.52
ORD01431,2024-03-16 00:00:00,North,Electronics,1,204.24,0.03,197.2,121.26,75.93
ORD00129,2025-05-12 00:00:00,West,Clothing,3,43.14,0.14,111.24,71.41,39.83
ORD01456,2025-12-17 00:00:00,North,Sports,6,80.7,0.06,454.13,352.3,101.83
ORD00726,2024-05-13 00:00:00,West,Electronics,3,209.22,0.05,595.87,441.99,153.88
ORD00691,2025-10-30 00:00:00,North,Electronics,3,157.59,0.03,457.21,308.43,148.79
ORD00183,2025-11-20 00:00:00,North,Home,2,92.72,0.11,165.38,124.27,41.11
ORD02062,2025-10-27 00:00:00,South,Clothing,4,75.24,0.04,289.84,187.6,102.24
ORD01025,2025-08-01 00:00:00,South,Sports,1,62.16,0.07,58.07,34.32,23.75
ORD01329,2024-10-05 00:00:00,South,Sports,7,93.42,0.1,591.51,421.53,169.98
ORD01152,2025-02-26 00:00:00,East,Electronics,3,182.1,0.07,510.68,318.93,191.74
ORD00783,not-a-date,West,Clothing,5,52.7,1.5,243.68,174.82,68.86
ORD00365,2025-06-29 00:00:00,North,Clothing,5,71.79,0.03,347.12,217.65,129.47
ORD01240,2024-07-24 00:00:00,West,Clothing,5,73.08,0.06,341.79,258.72,83.07
ORD00743,2025-01-18 00:00:00,South,Grocery,4,18.7,0.05,71.16,38.01,33.15
ORD00331,2024-04-26 00:00:00,North,Clothing,1,51.87,0.05,49.22,37.01,12.21
ORD00397,2025-03-02 00:00:00,West,Home,2,63.15,0.12,111.11,75.59,35.52
ORD01954,2024-07-08 00:00:00,East,Electronics,1,180.33,0.2,145.1,111.2,33.91
ORD01157,2025-07-03 00:00:00,East,Home,4,73.75,0.04,282.61,152.49,130.13
ORD01962,2024-05-31 00:00:00,South,Home,2,78.09,0.02,152.87,86.02,66.86
ORD00795,2024-12-01 00:00:00,,Grocery,18,22.78,0.03,399.6,269.72,129.88
ORD02073,2024-01-26 00:00:00,South,Grocery,11,,0.05,361.53,264.62,96.91
ORD01273,2024-05-22 00:00:00,South,Electronics,2,195.34,0.07,364.68,260.57,104.11
ORD00555,2024-11-24 00:00:00,North,Electronics,2,231.3,0.07,431.04,312.97,118.07
ORD01002,2025-12-31 00:00:00,North,Clothing,2,45.64,0.01,90.46,56.82,33.65
ORD00549,2025-04-22 00:00:00,South,Electronics,1,184.95,0.01,182.36,127.35,55.01
ORD02053,2024-08-19 00:00:00,East,Sports,2,70.14,0.1,125.77,94.48,31.29
ORD00718,2025-07-24 00:00:00,West,Home,1,114.38,0.07,105.88,61.81,44.07
ORD01578,2025-07-30 00:00:00,East,Clothing,3,78.91,0.04,226.47,141.49,84.98
ORD01827,2024-11-03 00:00:00,North,Clothing,6,41.37,0.08,227.98,148.48,79.5
ORD02193,2024-04-24 00:00:00,North, electronics ,10,25.68,0.12,227.16,127.07,100.09
ORD01598,2024-03-18 00:00:00,West,Grocery,6,23.05,0.1,123.84,75.42,48.42
ORD01118,2024-08-07 00:00:00,West,Grocery,4,,0.06,134.55,82.92,51.63
ORD00251,2024-08-12 00:00:00,West,Electronics,1,203.07,0.06,191.08,137.57,53.51
ORD01880,2025-01-05 00:00:00,South,Clothing,6,49.87,0.07,279.08,201.14,77.94
ORD01368,2024-05-23 00:00:00,West,Home,3,44.06,0.14,114.08,81.15,32.93
ORD01334,2025-04-26 00:00:00,South,Home,1,70.02,0.04,67.16,44.81,22.34
ORD01743,2025-01-16 00:00:00,East,Clothing,4,70.94,0.0,283.43,208.9,74.53
ORD01202,2024-07-07 00:00:00,East,Home,3,,0.04,320.54,167.37,153.18
ORD00600,2024-05-10 00:00:00,North,Home,5,95.46,0.12,419.64,262.43,157.21
ORD00070,2025-05-04 00:00:00,West,Clothing,4,59.39,0.13,207.31,138.19,69.12
ORD01847,not-a-date,West,Home,1,77.07,0.14,66.4,44.16,22.24
ORD01761,2024-10-27 00:00:00,South,Home,2,42.87,0.01,84.52,51.02,33.5
ORD00975,2025-05-08 00:00:00,South,Grocery,7,28.0,0.05,185.38,111.47,73.92
ORD00015,2024-05-21 00:00:00,West,Grocery,4,23.86,0.06,89.39,50.05,39.34
ORD00581,2025-05-20 00:00:00,South,Clothing,8,80.9,0.05,614.83,441.35,173.48
ORD00547,2024-08-07 00:00:00,North,Clothing,3,52.07,0.05,148.45,80.16,68.28
ORD00653,2024-01-25 00:00:00,East,Clothing,1,62.17,0.08,57.33,34.57,22.77
ORD00216,2024-04-20 00:00:00,North,Home,5,,0.11,300.2,212.91,87.28
ORD01969,2025-05-31 00:00:00,East,Grocery,15,31.13,0.04,450.35,263.88,186.47
ORD00779,2024-01-11 00:00:00,West,Sports,3,97.62,0.06,276.1,162.45,113.65
ORD01523,2024-12-31 00:00:00,West,Home,-1,80.41,0.07,375.42,267.68,107.75
ORD01989,2025-08-10 00:00:00,North,Sports,1,96.62,0.08,89.12,65.17,23.94
ORD01150,2024-06-24 00:00:00,North,Grocery,11,19.57,0.04,206.1,126.55,79.56
ORD01092,2025-09-21 00:00:00,,Clothing,2,43.43,0.06,81.48,54.61,26.86
ORD02077,2024-11-01 00:00:00,South,Home,2,91.17,0.09,165.82,119.97,45.85
ORD01925,2024-05-12 00:00:00,East,Clothing,4,,0.06,276.06,185.66,90.4
ORD00826,2025-07-21 00:00:00,East,Home,5,94.68,0.07,441.73,335.91,105.81
ORD00263,2024-10-21 00:00:00,West,Home,4,84.11,0.04,323.29,192.15,131.15
ORD00380,2024-02-19 00:00:00,South,Clothing,4,56.0,0.04,215.53,125.01,90.52
ORD00234,2024-03-02 00:00:00,North,Clothing,6,51.32,0.09,281.65,169.44,112.21
ORD00447,2025-05-04 00:00:00,East,Electronics,3,173.92,0.1,468.33,250.18,218.15
ORD01012,2025-10-09 00:00:00,West,Grocery,8,31.59,0.16,212.21,113.57,98.64
ORD00882,2024-04-01 00:00:00,East,Electronics,3,254.08,0.07,707.54,519.83,187.71
ORD01119,2024-03-04 00:00:00,North,Grocery,11,21.51,0.07,219.14,129.76,89.38
ORD01324,2024-07-12 00:00:00,East,Home,3,,0.02,247.95,173.87,74.08
ORD00897,2025-12-20 00:00:00,North,Grocery,7,17.68,0.03,119.64,64.05,55.59
ORD00950,2025-12-25 00:00:00,East,Home,1,88.28,0.11,78.83,53.26,25.57
ORD01392,2025-06-13 00:00:00,,Grocery,7,27.44,0.14,164.98,86.68,78.3
ORD00554,2025-03-19 00:00:00,West,Home,3,91.33,0.18,223.31,166.37,56.94
ORD00445,2025-06-20 00:00:00,North,Home,3,104.15,0.01,308.14,210.38,97.76
ORD01484,2025-02-08 00:00:00,West,Home,5,74.88,0.12,328.1,220.94,107.16
ORD01920,2025-12-17 00:00:00,South,Grocery,7,19.22,0.08,123.79,78.59,45.2
ORD00119,2024-05-27 00:00:00,West,Clothing,4,48.62,0.05,183.84,123.69,60.15
ORD00839,2025-01-01 00:00:00,East,Grocery,8,19.64,0.1,141.58,83.05,58.53
ORD01365,2025-05-20 00:00:00,East,Grocery,7,31.73,0.03,215.38,163.99,51.39
ORD01911,2025-01-03 00:00:00,West,Grocery,10,,0.1,202.27,124.41,77.86
ORD01462,2024-11-22 00:00:00,East,Clothing,6,34.65,0.08,190.77,119.69,71.08
ORD00514,2025-12-08 00:00:00,West,Grocery,7,20.98,0.2,117.81,87.3,30.51
ORD01976,2024-05-06 00:00:00,North,Grocery,11,16.51,0.01,180.11,137.13,42.98
ORD02140,2025-11-29 00:00:00,South,Electronics,2,112.23,0.06,210.64,160.12,50.52
ORD00811,2025-02-03 00:00:00,North,Sports,3,85.29,0.18,210.16,143.63,66.53
ORD00159,2025-10-21 00:00:00,East,Home,2,84.17,0.04,162.18,100.89,61.29
ORD02035,2024-11-14 00:00:00,South,Sports,2,,0.05,118.72,74.34,44.38
ORD00538,2025-08-02 00:00:00,North,Home,3,63.9,0.04,183.15,132.08,51.07
ORD00002,2025-05-26 00:00:00,North,Electronics,1,,0.02,76.88,50.5,26.39
ORD01912,2024-09-10 00:00:00,West,Grocery,5,40.86,0.08,187.94,98.07,89.88
ORD01879,2024-05-15 00:00:00,South,Grocery,10,26.21,0.03,253.66,197.07,56.59
ORD01621,2025-04-07 00:00:00,East,Sports,2,91.5,0.07,170.31,105.83,64.49
ORD00190,2025-08-11 00:00:00,East, electronics ,3,160.67,0.12,424.45,271.99,152.47
ORD00343,2024-09-03 00:00:00,West,Grocery,7,22.63,0.06,149.01,91.67,57.34
ORD01798,2025-02-11 00:00:00,East,Sports,3,90.95,0.03,265.73,175.44,90.29
ORD00860,2024-09-19 00:00:00,East,Electronics,2,188.16,0.07,348.22,226.45,121.77
ORD01042,2024-01-15 00:00:00,North,Electronics,1,174.26,0.03,169.5,95.43,74.07
ORD01842,2025-12-05 00:00:00,North,Grocery,14,16.43,0.1,207.36,116.75,90.6
ORD01667,2025-08-06 00:00:00,,Electronics,1,229.3,0.09,207.57,137.15,70.43
ORD01032,2024-03-26 00:00:00,North,Electronics,1,251.54,0.14,217.45,130.82,86.64
ORD00097,2025-12-26 00:00:00,North,Home,1,110.88,0.09,100.55,62.64,37.91
ORD01194,2025-11-25 00:00:00,North,Home,2,54.39,0.03,105.58,61.62,43.97
ORD00240,2024-06-24 00:00:00,North,Grocery,4,31.53,0.14,109.06,72.8,36.26
ORD00134,2024-10-30 00:00:00,North,Home,4,85.6,0.04,329.28,225.63,103.64
ORD01783,2025-07-14 00:00:00,South,Grocery,7,20.98,1.5,131.35,75.55,55.8
ORD01585,2024-05-12 00:00:00,North,Electronics,2,155.45,0.06,290.78,194.01,96.78
ORD01981,2025-05-27 00:00:00,South,Sports,-1,79.4,0.02,77.98,43.72,34.25
ORD00199,2024-04-30 00:00:00,East,Grocery,6,36.13,0.03,210.75,148.65,62.1
ORD01997,2025-07-04 00:00:00,South, electronics ,5,26.75,0.03,129.76,97.3,32.46
ORD01239,2024-06-14 00:00:00,West,Sports,1,60.33,0.13,52.55,34.73,17.82
ORD01167,2024-01-10 00:00:00,West,Home,3,68.53,0.04,196.77,109.85,86.92
ORD01723,2024-07-11 00:00:00,North,Grocery,8,22.21,0.01,175.27,105.17,70.11
ORD00697,2025-03-19 00:00:00,North,Clothing,5,46.29,0.06,218.62,158.67,59.94
ORD01941,2024-11-02 00:00:00,South,Home,5,55.4,0.04,264.81,152.63,112.18
ORD01373,2025-09-05 00:00:00,East,Grocery,7,18.33,0.18,104.81,73.1,31.7
ORD01212,2025-09-04 00:00:00,,Sports,6,86.33,0.05,494.6,371.35,123.25
ORD01485,2025-11-12 00:00:00,East,Grocery,4,18.37,0.06,68.87,47.29,21.58
ORD01829,2024-11-09 00:00:00,East,Grocery,4,12.81,0.14,44.02,31.56,12.46
ORD00158,2024-04-13 00:00:00,West,Grocery,7,20.95,0.15,125.33,74.7,50.63
ORD01675,2024-06-21 00:00:00,West,Home,7,60.52,0.05,401.06,261.22,139.84
ORD01873,2025-11-11 00:00:00,East,Electronics,4,264.45,0.09,959.48,504.62,454.86
ORD01293,2024-04-15 00:00:00,North,Grocery,10,17.29,0.08,159.52,119.96,39.57
ORD01625,2024-01-28 00:00:00,North,Electronics,1,121.84,0.05,115.22,82.66,32.56
ORD00968,2024-09-28 00:00:00,West,Grocery,5,23.09,0.03,111.39,78.78,32.62
ORD01945,2025-07-22 00:00:00,North,Grocery,17,29.76,0.06,474.41,369.48,104.93
ORD00066,2024-11-01 00:00:00,South,Home,1,93.22,0.02,91.58,59.63,31.95
ORD00064,2025-06-25 00:00:00,North,Grocery,10,26.71,0.08,245.12,128.36,116.76
ORD01050,2024-03-16 00:00:00,South,Home,6,75.96,0.19,371.12,218.62,152.5
ORD01654,2025-11-23 00:00:00,East,Clothing,3,32.07,0.08,88.22,46.06,42.16
ORD00384,2024-11-11 00:00:00,North,Sports,2,59.13,0.03,114.79,65.79,49.0
ORD00436,2025-10-05 00:00:00,North,Grocery,10,16.85,0.13,146.57,85.97,60.59
ORD00151,2024-06-25 00:00:00,South,Home,4,59.75,0.09,218.58,140.52,78.06
ORD01510,2024-08-07 00:00:00,South,Home,3,65.31,0.04,188.07,105.08,82.99
ORD01728,2025-02-20 00:00:00,North,Clothing,4,54.65,0.12,192.7,144.7,48.01
ORD02026,2024-08-13 00:00:00,South,Clothing,4,66.84,0.03,259.09,137.49,121.59
ORD01149,2024-09-19 00:00:00,East,Clothing,1,48.56,0.12,42.61,30.39,12.21
ORD00702,2025-09-24 00:00:00,South,Clothing,4,31.38,0.03,121.79,64.29,57.5
ORD00490,2024-03-28 00:00:00,East,Home,-1,107.84,0.04,412.52,304.78,107.75
ORD01268,2025-01-12 00:00:00,West,Clothing,2,68.56,0.07,128.12,96.72,31.4
ORD01760,2025-04-16 00:00:00,West,Sports,1,105.22,0.07,98.03,55.37,42.67
ORD00336,2024-04-04 00:00:00,North,Electronics,1,215.24,0.05,203.59,122.94,80.65
ORD01663,2025-06-17 00:00:00,South,Clothing,4,74.07,0.06,279.66,158.57,121.09
