order_id,order_date,region,category,units,unit_price,discount_pct,revenue,cost,profit
ORD01683,2024-04-11,South,Grocery,9,28.15,0.07,235.59,144.44,91.15
ORD00937,2024-04-11,West,Home,5,75.98,0.1,342.7,216.1,126.61
ORD01128,2024-04-11,West,Home,2,132.93,0.1,238.06,157.76,80.3
ORD00557,2024-04-11,South,Electronics,1,146.09,0.02,143.55,101.35,42.19
ORD00056,2024-04-12,South,Home,6,88.49,0.04,508.44,270.65,237.79
ORD00981,2024-04-12,South,Clothing,2,46.85,0.04,90.35,58.75,31.6
ORD00177,2024-04-12,West,Home,2,97.64,0.04,186.7,116.04,70.66
ORD01498,2024-04-13,South,Sports,9,103.86,0.03,906.65,551.36,355.29
ORD00158,2024-04-13,West,Grocery,7,20.95,0.15,125.33,74.7,50.63
ORD00050,2024-04-13,East,Grocery,6,33.89,0.09,185.19,125.69,59.5
ORD01857,2024-04-13,South,Clothing,5,40.82,0.11,181.94,120.22,61.72
ORD00585,2024-04-13,South,Home,4,114.69,0.12,405.92,249.14,156.78
ORD01124,2024-04-14,East,Grocery,10,24.94,0.1,223.44,143.85,79.58
ORD00375,2024-04-14,North,Electronics,5,154.8,0.13,670.08,367.73,302.35
ORD02004,2024-04-14,South,Clothing,3,60.01,0.13,156.4,88.31,68.09
ORD00003,2024-04-14,West,Electronics,1,154.05,0.1,138.64,90.07,48.57
ORD01293,2024-04-15,North,Grocery,10,17.29,0.08,159.52,119.96,39.57
ORD01975,2024-04-15,West,Sports,2,64.71,0.03,125.37,96.72,28.65
ORD01261,2024-04-15,South,Grocery,9,19.77,0.06,166.51,95.49,71.02
ORD00695,2024-04-15,West,Home,4,102.67,0.15,348.69,227.97,120.73
ORD00504,2024-04-15,East,Home,1,34.3,0.04,32.86,18.54,14.32
ORD00307,2024-04-17,South,Clothing,3,60.22,0.11,161.59,98.3,63.29
ORD01158,2024-04-17,West,Clothing,4,58.12,0.01,229.85,172.92,56.93
ORD00712,2024-04-17,North,Grocery,9,30.09,0.08,248.99,141.33,107.66
ORD01744,2024-04-18,East,Home,3,104.18,0.13,272.4,152.67,119.73
ORD00958,2024-04-18,South,Grocery,11,34.32,0.02,371.04,200.75,170.29
ORD00666,2024-04-19,North,Grocery,7,24.4,0.0,169.99,90.37,79.63
ORD01822,2024-04-19,West,Sports,6,45.42,0.13,236.96,152.49,84.46
ORD01015,2024-04-19,South,Clothing,5,73.57,0.03,356.09,252.07,104.02
ORD01615,2024-04-19,West,Grocery,8,25.91,0.05,197.32,135.13,62.18
ORD00216,2024-04-20,North,Home,5,67.19,0.11,300.2,212.91,87.28
ORD01910,2024-04-20,North,Electronics,2,158.36,0.09,286.82,190.65,96.17
ORD00578,2024-04-21,North,Grocery,8,27.72,0.07,206.69,138.09,68.61
ORD00370,2024-04-21,East,Grocery,12,11.24,0.05,127.84,67.69,60.14
ORD00249,2024-04-22,East,Clothing,1,63.11,0.18,51.78,29.08,22.69
ORD00374,2024-04-23,South,Grocery,8,36.33,0.06,273.58,198.58,75.01
ORD00837,2024-04-23,South,Electronics,1,224.66,0.13,196.58,138.7,57.88
ORD00396,2024-04-23,West,Grocery,7,15.59,0.04,104.38,58.2,46.18
ORD02193,2024-04-24,North,Grocery,10,25.68,0.12,227.16,127.07,100.09
ORD00029,2024-04-24,South,Home,2,55.04,0.05,104.6,65.36,39.24
ORD01519,2024-04-25,East,Grocery,7,22.9,0.05,152.67,107.94,44.73
ORD01307,2024-04-25,East,Electronics,4,109.78,0.1,396.71,214.78,181.93
ORD00832,2024-04-25,North,Grocery,5,18.42,0.1,82.49,47.46,35.03
ORD01234,2024-04-25,North,Home,4,85.66,0.06,321.52,249.99,71.53
ORD01541,2024-04-25,East,Electronics,2,168.73,0.04,324.44,195.54,128.9
ORD00331,2024-04-26,North,Clothing,1,51.87,0.05,49.22,37.01,12.21
ORD01550,2024-04-26,South,Home,2,105.18,0.13,182.62,122.04,60.58
ORD01522,2024-04-27,West,Sports,3,94.94,0.0,283.67,209.46,74.22
ORD00776,2024-04-27,West,Clothing,5,46.43,0.07,215.91,159.09,56.82
ORD01812,2024-04-28,East,Electronics,1,218.08,0.06,203.99,120.42,83.57
ORD02081,2024-04-28,West,Clothing,3,74.75,0.16,187.65,107.85,79.8
ORD01711,2024-04-28,North,Sports,3,70.18,0.12,186.04,131.19,54.85
ORD01660,2024-04-29,South,Grocery,5,18.54,0.04,89.36,62.55,26.81
ORD01363,2024-04-29,East,Clothing,3,63.19,0.06,178.35,107.13,71.22
ORD01588,2024-04-29,East,Electronics,1,182.77,0.01,181.08,111.6,69.48
ORD00904,2024-04-29,South,Home,2,78.61,0.09,142.57,109.29,33.28
ORD00729,2024-04-30,East,Clothing,7,31.4,0.04,211.23,132.84,78.39
ORD00199,2024-04-30,East,Grocery,6,36.13,0.03,210.75,148.65,62.1
ORD00334,2024-04-30,East,Home,3,95.82,0.12,251.55,157.92,93.63
ORD01407,2024-04-30,North,Home,3,78.04,0.03,228.26,118.82,109.44
ORD00785,2024-04-30,West,Electronics,2,251.61,0.05,476.29,275.71,200.58
ORD00833,2024-05-01,East,Home,1,116.89,0.12,103.21,66.36,36.86
ORD00452,2024-05-01,West,Grocery,10,26.38,0.05,251.54,151.34,100.2
ORD00570,2024-05-01,West,Electronics,1,161.53,0.06,151.44,115.66,35.78
ORD00752,2024-05-01,North,Electronics,1,188.24,0.07,175.56,100.23,75.34
ORD01400,2024-05-01,West,Electronics,3,205.95,0.08,570.2,301.73,268.47
ORD00892,2024-05-02,South,Electronics,1,230.93,0.05,220.49,159.47,61.02
ORD01490,2024-05-02,East,Sports,7,75.12,0.15,445.64,342.86,102.78
ORD00377,2024-05-03,North,Grocery,3,15.93,0.07,44.49,26.24,18.25
ORD01280,2024-05-03,South,Clothing,7,55.09,0.08,356.22,216.34,139.87
ORD00598,2024-05-04,West,Home,4,74.11,0.05,281.01,154.38,126.62
ORD01716,2024-05-04,East,Electronics,1,109.71,0.07,101.53,71.27,30.26
ORD01520,2024-05-05,South,Electronics,3,220.26,0.08,606.99,430.34,176.65
ORD01575,2024-05-05,South,Electronics,2,187.45,0.04,360.5,246.19,114.31
ORD01380,2024-05-05,North,Grocery,10,17.59,0.05,167.73,96.33,71.4
ORD01976,2024-05-06,North,Grocery,11,16.51,0.01,180.11,137.13,42.98
ORD02168,2024-05-06,East,Grocery,7,37.26,0.22,203.77,143.02,60.75
ORD00161,2024-05-07,East,Home,3,76.37,0.03,223.3,167.95,55.36
ORD01903,2024-05-07,North,Grocery,18,24.51,0.14,380.87,233.95,146.92
ORD00998,2024-05-07,East,Electronics,2,204.53,0.1,369.7,207.98,161.72
ORD00870,2024-05-07,West,Grocery,5,23.44,0.03,113.61,78.87,34.75
ORD01233,2024-05-07,West,Grocery,9,18.1,0.05,154.4,85.48,68.91
ORD00203,2024-05-07,South,Sports,4,64.42,0.06,242.9,157.7,85.2
ORD01098,2024-05-08,South,Clothing,2,25.21,0.11,45.05,33.52,11.53
ORD01742,2024-05-08,North,Electronics,1,226.16,0.13,196.56,129.45,67.12
ORD01859,2024-05-08,East,Sports,9,60.66,0.08,503.94,364.04,139.89
ORD00573,2024-05-08,West,Home,4,55.5,0.02,218.51,138.13,80.38
ORD01517,2024-05-08,South,Grocery,14,11.41,0.06,150.6,106.96,43.65
ORD01627,2024-05-09,East,Electronics,2,135.81,0.0,270.28,162.16,108.12
ORD01802,2024-05-09,West,Electronics,1,123.08,0.05,117.4,76.83,40.58
ORD00104,2024-05-09,South,Clothing,5,47.52,0.12,209.41,135.66,73.75
ORD01558,2024-05-09,West,Clothing,5,57.27,0.02,280.73,195.48,85.25
ORD00107,2024-05-10,North,Clothing,1,64.13,0.04,61.42,43.27,18.15
ORD00600,2024-05-10,North,Home,5,95.46,0.12,419.64,262.43,157.21
ORD00304,2024-05-10,West,Grocery,11,33.71,0.02,365.02,249.81,115.21
ORD01617,2024-05-11,West,Electronics,4,233.29,0.02,911.32,658.89,252.44
ORD00669,2024-05-11,East,Grocery,1,30.97,0.09,28.05,19.74,8.3
ORD00154,2024-05-11,South,Grocery,4,31.38,0.04,120.11,65.27,54.84
ORD00231,2024-05-11,South,Sports,5,94.15,0.08,434.75,319.24,115.51
ORD01925,2024-05-12,East,Clothing,4,73.66,0.06,276.06,185.66,90.4
ORD01585,2024-05-12,North,Electronics,2,155.45,0.06,290.78,194.01,96.78
ORD00699,2024-05-12,East,Sports,5,46.24,0.01,229.28,129.05,100.23
ORD01458,2024-05-12,South,Grocery,6,28.4,0.05,162.11,117.86,44.26
ORD00793,2024-05-12,North,Electronics,5,166.65,0.13,723.27,467.59,255.68
ORD00726,2024-05-13,West,Electronics,3,209.22,0.05,595.87,441.99,153.88
ORD01412,2024-05-13,North,Grocery,6,25.18,0.07,140.09,86.8,53.29
ORD00341,2024-05-13,South,Sports,5,80.52,0.08,369.51,252.23,117.27
ORD00627,2024-05-13,North,Sports,2,56.71,0.09,102.93,74.96,27.97
ORD01717,2024-05-15,North,Clothing,7,46.88,0.16,275.62,166.03,109.59
ORD01594,2024-05-15,West,Home,3,69.8,0.03,202.16,145.45,56.71
ORD01440,2024-05-15,West,Grocery,9,26.32,0.17,197.75,114.29,83.46
ORD01879,2024-05-15,South,Grocery,10,26.21,0.03,253.66,197.07,56.59
ORD00150,2024-05-17,North,Clothing,4,91.74,0.07,343.02,263.46,79.56
ORD00791,2024-05-17,North,Home,3,114.52,0.2,274.31,198.58,75.73
ORD00780,2024-05-18,South,Clothing,6,54.4,0.12,286.96,183.73,103.23
ORD01321,2024-05-18,East,Home,4,111.61,0.14,382.35,216.96,165.39
ORD01640,2024-05-18,West,Home,3,78.35,0.02,230.28,142.3,87.98
ORD01209,2024-05-18,South,Electronics,1,138.93,0.06,131.17,70.59,60.57
ORD01881,2024-05-18,South,Clothing,7,68.26,0.03,465.15,349.28,115.88
ORD00966,2024-05-19,North,Clothing,4,39.5,0.02,154.3,115.33,38.97
ORD00651,2024-05-20,East,Clothing,4,67.4,0.01,265.79,139.04,126.76
ORD00530,2024-05-20,West,Grocery,6,17.42,0.12,91.81,58.12,33.69
ORD00015,2024-05-21,West,Grocery,4,23.86,0.06,89.39,50.05,39.34
ORD01574,2024-05-21,West,Electronics,3,166.15,0.05,472.09,255.39,216.7
ORD01218,2024-05-22,West,Grocery,9,27.38,0.11,218.16,167.99,50.17
ORD01273,2024-05-22,South,Electronics,2,195.34,0.07,364.68,260.57,104.11
ORD01005,2024-05-22,North,Grocery,11,33.91,0.04,358.79,208.27,150.52
ORD01972,2024-05-22,East,Grocery,7,22.72,0.01,156.76,87.51,69.25
ORD01368,2024-05-23,West,Home,3,44.06,0.14,114.08,81.15,32.93
ORD01053,2024-05-23,East,Grocery,5,14.99,0.05,71.19,48.27,22.91
ORD01700,2024-05-23,East,Clothing,5,64.04,0.18,263.95,139.51,124.44
ORD00513,2024-05-23,North,Home,4,82.21,0.12,290.2,156.6,133.6
ORD01591,2024-05-23,East,Home,4,71.37,0.11,254.36,137.4,116.96
ORD01843,2024-05-23,East,Home,1,48.47,0.13,42.2,31.76,10.44
ORD00990,2024-05-24,West,Sports,5,92.18,0.04,444.18,272.48,171.69
ORD02085,2024-05-24,West,Home,6,85.98,0.11,458.07,339.07,119.0
ORD02078,2024-05-24,West,Clothing,1,73.55,0.06,69.2,38.88,30.32
ORD01811,2024-05-25,East,Electronics,2,211.87,0.02,415.4,322.03,93.37
ORD01953,2024-05-25,East,Home,4,102.86,0.04,393.85,232.34,161.51
ORD01839,2024-05-25,West,Grocery,4,20.62,0.09,75.04,47.86,27.17
ORD00928,2024-05-25,East,Clothing,4,51.45,0.02,202.05,148.85,53.2
ORD02151,2024-05-26,East,Grocery,9,18.57,0.02,163.57,104.64,58.93
ORD00130,2024-05-26,East,Electronics,5,179.95,0.0,897.02,481.92,415.09
ORD00063,2024-05-26,North,Grocery,8,16.38,0.02,127.84,77.87,49.98
ORD00457,2024-05-26,North,Home,7,83.61,0.11,522.22,401.82,120.4
ORD00055,2024-05-26,West,Home,5,46.69,0.05,222.26,159.14,63.13
ORD00565,2024-05-27,East,Electronics,8,278.46,0.05,2117.69,1321.47,796.22
ORD00119,2024-05-27,West,Clothing,4,48.62,0.05,183.84,123.69,60.15
ORD00917,2024-05-27,North,Home,1,99.7,0.06,93.79,63.75,30.04
ORD00609,2024-05-28,East,Grocery,13,35.25,0.02,447.14,293.86,153.27
ORD00283,2024-05-28,North,Grocery,11,26.14,0.13,249.44,131.36,118.07
ORD00517,2024-05-28,South,Electronics,1,204.36,0.11,180.91,122.67,58.25
ORD01819,2024-05-29,West,Sports,2,67.65,0.03,131.47,69.43,62.04
ORD02033,2024-05-29,South,Sports,6,86.45,0.02,510.61,305.49,205.12
ORD00394,2024-05-29,North,Grocery,7,31.72,0.14,190.29,112.51,77.78
ORD01090,2024-05-29,South,Electronics,4,214.46,0.06,810.48,484.17,326.32
ORD00100,2024-05-29,North,Grocery,8,28.95,0.09,210.67,150.82,59.85
ORD00867,2024-05-30,West,Grocery,8,25.56,0.07,190.58,127.49,63.08
ORD00808,2024-05-30,South,Grocery,9,32.83,0.03,285.46,202.94,82.52
ORD01962,2024-05-31,South,Home,2,78.09,0.02,152.87,86.02,66.86
ORD01175,2024-05-31,North,Sports,1,53.97,0.06,50.95,38.08,12.87
ORD00296,2024-06-01,East,Electronics,4,181.76,0.06,681.06,435.46,245.6
ORD01572,2024-06-01,West,Grocery,9,27.99,0.07,233.13,135.64,97.5
ORD02145,2024-06-02,East,Sports,2,73.61,0.1,132.31,99.83,32.48
ORD01328,2024-06-02,East,Home,3,89.0,0.04,256.3,146.84,109.46
ORD00243,2024-06-03,West,Electronics,1,153.16,0.01,152.35,104.89,47.47
ORD02005,2024-06-03,North,Electronics,2,204.4,0.01,402.86,275.01,127.85
ORD01525,2024-06-03,West,Home,4,85.23,0.03,329.01,211.98,117.04
ORD02055,2024-06-03,North,Grocery,12,24.8,0.06,278.45,181.58,96.87
ORD01091,2024-06-03,East,Clothing,5,38.77,0.05,183.94,108.19,75.75
ORD00508,2024-06-03,North,Grocery,5,30.29,0.13,131.5,75.18,56.31
ORD01286,2024-06-04,North,Grocery,7,15.96,0.09,101.92,74.44,27.48
ORD01616,2024-06-04,South,Home,2,123.43,0.12,218.22,150.2,68.03
ORD00311,2024-06-04,East,Grocery,7,20.87,0.01,144.24,102.36,41.88
ORD01434,2024-06-05,West,Sports,4,80.8,0.13,282.21,216.33,65.88
ORD01689,2024-06-05,West,Grocery,5,18.79,0.13,81.72,57.03,24.69
ORD00774,2024-06-05,North,Clothing,3,51.05,0.12,135.29,94.05,41.23
ORD01581,2024-06-05,West,Grocery,7,21.29,0.09,135.77,87.61,48.16
ORD00851,2024-06-05,West,Home,2,88.79,0.01,176.42,103.59,72.83
ORD02083,2024-06-07,East,Home,2,118.33,0.03,229.39,127.24,102.15
ORD00617,2024-06-07,North,Grocery,7,31.56,0.03,213.84,128.16,85.68
ORD00285,2024-06-08,North,Home,3,110.41,0.06,312.49,207.88,104.61
ORD01669,2024-06-08,South,Clothing,1,56.49,0.04,54.12,36.57,17.54
ORD01342,2024-06-08,North,Sports,7,59.76,0.17,348.89,252.21,96.68
ORD00719,2024-06-09,North,Clothing,2,62.35,0.14,107.41,82.78,24.63
ORD00267,2024-06-09,East,Sports,3,62.19,0.08,171.69,103.38,68.31
ORD01223,2024-06-09,West,Home,1,80.31,0.08,74.17,41.87,32.3
ORD01595,2024-06-09,West,Grocery,10,15.94,0.02,156.0,114.1,41.9
ORD01127,2024-06-10,West,Sports,5,93.72,0.05,447.05,324.71,122.34
ORD01507,2024-06-11,West,Grocery,7,13.59,0.01,93.73,69.42,24.31
ORD00568,2024-06-11,East,Clothing,3,62.65,0.05,179.13,104.94,74.19
ORD00623,2024-06-11,North,Home,6,103.65,0.08,570.3,368.43,201.87
ORD01826,2024-06-11,South,Sports,4,55.57,0.03,215.68,163.22,52.46
ORD00026,2024-06-12,North,Electronics,4,214.72,0.11,766.44,533.6,232.84
ORD02143,2024-06-13,East,Home,3,102.51,0.03,299.06,206.36,92.7
ORD02060,2024-06-13,West,Grocery,12,31.78,0.11,340.45,248.74,91.71
ORD01052,2024-06-13,North,Clothing,2,54.31,0.03,104.82,78.83,25.99
ORD01117,2024-06-14,North,Grocery,6,36.6,0.03,212.1,116.45,95.65
ORD01239,2024-06-14,West,Sports,1,60.33,0.13,52.55,34.73,17.82
ORD02074,2024-06-14,West,Sports,2,63.77,0.09,116.24,85.56,30.68
ORD01526,2024-06-14,East,Electronics,4,145.0,0.01,573.53,336.07,237.46
ORD00106,2024-06-14,East,Grocery,11,25.56,0.03,273.08,204.12,68.96
ORD01155,2024-06-14,West,Sports,1,97.09,0.02,94.9,65.23,29.67
ORD01405,2024-06-14,North,Grocery,9,18.99,0.09,155.75,118.32,37.43
ORD01468,2024-06-16,South,Grocery,6,23.62,0.06,132.99,95.14,37.85
ORD01583,2024-06-16,North,Grocery,8,25.74,0.09,187.39,110.45,76.94
ORD00624,2024-06-16,North,Home,3,100.27,0.07,281.04,184.73,96.32
ORD00845,2024-06-17,North,Clothing,1,61.5,0.07,57.34,34.64,22.69
ORD02197,2024-06-17,East,Electronics,2,192.95,0.01,381.65,251.46,130.2
ORD01863,2024-06-17,North,Electronics,1,219.08,0.05,208.55,135.71,72.84
ORD01505,2024-06-17,West,Electronics,1,108.47,0.08,100.16,65.9,34.26
ORD00768,2024-06-17,East,Clothing,2,66.38,0.03,128.54,72.33,56.21
ORD01737,2024-06-17,West,Grocery,4,29.62,0.09,108.14,64.26,43.88
ORD01475,2024-06-18,North,Clothing,3,50.5,0.11,134.72,79.4,55.32
ORD00053,2024-06-19,West,Grocery,8,31.42,0.01,248.92,192.18,56.74
ORD00268,2024-06-19,North,Home,4,71.21,0.06,267.15,180.23,86.93
ORD00861,2024-06-20,West,Grocery,7,37.69,0.11,235.4,179.48,55.92
ORD02182,2024-06-20,East,Home,3,64.39,0.08,176.77,132.3,44.47
ORD01784,2024-06-20,West,Grocery,9,25.56,0.11,203.74,138.81,64.93
ORD01046,2024-06-21,West,Clothing,2,70.22,0.1,127.0,94.24,32.76
ORD01675,2024-06-21,West,Home,7,60.52,0.05,401.06,261.22,139.84
ORD01638,2024-06-22,East,Clothing,1,43.65,0.04,41.8,32.4,9.4
ORD01040,2024-06-22,North,Clothing,6,32.94,0.03,192.47,104.85,87.62
ORD01376,2024-06-23,South,Sports,7,70.41,0.14,424.15,278.97,145.18
ORD00381,2024-06-23,South,Sports,2,48.97,0.16,81.98,52.64,29.34
ORD01150,2024-06-24,North,Grocery,11,19.57,0.04,206.1,126.55,79.56
ORD00633,2024-06-24,South,Electronics,1,263.3,0.18,216.24,157.68,58.55
ORD01069,2024-06-24,West,Electronics,1,167.78,0.06,157.25,107.1,50.15
ORD00240,2024-06-24,North,Grocery,4,31.53,0.14,109.06,72.8,36.26
ORD00046,2024-06-25,West,Sports,4,80.13,0.07,297.66,180.6,117.06
ORD01565,2024-06-25,West,Electronics,1,84.63,0.05,80.66,44.97,35.69
ORD00151,2024-06-25,South,Home,4,59.75,0.09,218.58,140.52,78.06
ORD00315,2024-06-26,West,Home,2,119.59,0.14,206.59,117.0,89.59
ORD00030,2024-06-26,West,Home,3,54.79,0.04,157.24,118.87,38.37
ORD01646,2024-06-26,West,Clothing,4,67.39,0.05,256.71,198.35,58.36
ORD00175,2024-06-27,West,Sports,3,79.63,0.05,227.74,160.53,67.21
ORD01067,2024-06-27,East,Home,4,80.92,0.04,309.16,174.04,135.13
ORD00542,2024-06-27,South,Sports,2,81.81,0.05,156.25,82.79,73.45
ORD00405,2024-06-28,South,Grocery,6,27.58,0.09,150.56,92.1,58.46
ORD00643,2024-06-28,East,Grocery,5,28.3,0.07,130.95,90.45,40.5
ORD01088,2024-06-28,South,Electronics,3,205.22,0.11,549.52,315.63,233.89
ORD00278,2024-06-28,East,Sports,6,46.98,0.04,269.61,165.5,104.11
ORD00184,2024-06-28,East,Home,2,83.69,0.1,150.46,91.77,58.69
ORD00611,2024-06-29,East,Clothing,5,49.37,0.08,226.86,173.9,52.96
ORD01095,2024-06-30,East,Sports,7,85.31,0.05,567.92,371.92,196.0
ORD00402,2024-06-30,North,Grocery,7,25.49,0.02,174.59,122.67,51.92
ORD00891,2024-06-30,West,Electronics,1,232.28,0.07,216.8,163.32,53.48
ORD00931,2024-07-01,South,Clothing,5,40.95,0.09,186.63,127.54,59.09
ORD01341,2024-07-01,West,Electronics,1,144.4,0.06,135.15,78.42,56.73
ORD01383,2024-07-01,East,Electronics,1,236.49,0.1,214.02,132.71,81.31
ORD00960,2024-07-02,West,Home,7,103.94,0.05,690.15,501.35,188.8
ORD01408,2024-07-02,North,Clothing,2,44.77,0.04,85.67,45.83,39.84
ORD02092,2024-07-03,South,Grocery,14,19.15,0.09,244.41,173.17,71.23
ORD01225,2024-07-03,North,Grocery,10,16.87,0.05,161.09,118.54,42.55
ORD00142,2024-07-03,North,Clothing,4,71.2,0.07,265.67,164.16,101.51
ORD01596,2024-07-04,South,Grocery,6,32.29,0.01,192.26,140.09,52.17
ORD00110,2024-07-04,East,Clothing,3,45.98,0.1,123.6,70.11,53.5
ORD01357,2024-07-05,East,Sports,3,66.0,0.02,194.09,115.87,78.23
ORD00048,2024-07-05,East,Home,1,70.3,0.05,66.8,42.46,24.34
ORD00770,2024-07-06,East,Electronics,2,226.13,0.13,391.63,264.03,127.6
ORD01202,2024-07-07,East,Home,3,111.37,0.04,320.54,167.37,153.18
ORD00644,2024-07-07,North,Home,3,119.36,0.13,312.69,180.92,131.77
ORD00261,2024-07-07,North,Home,1,78.78,0.1,70.57,40.25,30.32
ORD01066,2024-07-07,West,Grocery,7,27.56,0.1,172.71,130.41,42.29
ORD00994,2024-07-08,North,Clothing,2,64.72,0.08,118.98,79.71,39.27
ORD00072,2024-07-08,North,Home,3,64.94,0.1,174.66,96.0,78.66
ORD00919,2024-07-08,West,Electronics,2,190.45,0.08,351.65,191.96,159.69
ORD00324,2024-07-08,West,Home,1,61.91,0.13,54.09,40.49,13.6
ORD01284,2024-07-08,North,Home,1,66.34,0.1,59.6,38.6,21.0
ORD01954,2024-07-08,East,Electronics,1,180.33,0.2,145.1,111.2,33.91
ORD00224,2024-07-09,North,Grocery,6,31.31,0.07,174.83,98.93,75.9
ORD01421,2024-07-09,South,Clothing,2,60.03,0.07,111.23,82.76,28.47
ORD01645,2024-07-09,East,Grocery,14,24.99,0.03,337.96,244.98,92.98
ORD02076,2024-07-09,West,Electronics,4,141.13,0.09,511.48,398.37,113.11
ORD01723,2024-07-11,North,Grocery,8,22.21,0.01,175.27,105.17,70.11
ORD00862,2024-07-12,East,Electronics,1,160.84,0.1,145.17,81.54,63.62
ORD01921,2024-07-12,East,Grocery,8,24.62,0.06,185.42,123.91,61.51
ORD01324,2024-07-12,East,Home,3,84.63,0.02,247.95,173.87,74.08
ORD01395,2024-07-12,North,Sports,5,66.5,0.11,297.52,186.16,111.36
ORD01471,2024-07-12,South,Sports,3,84.56,0.11,225.34,166.68,58.66
ORD01964,2024-07-13,South,Home,6,74.16,0.01,439.34,318.84,120.5
ORD01752,2024-07-13,South,Clothing,4,60.48,0.03,235.22,163.57,71.65
ORD01457,2024-07-13,West,Sports,1,75.88,0.03,73.31,48.0,25.31
ORD01482,2024-07-13,South,Grocery,10,38.79,0.18,319.79,244.74,75.05
ORD01466,2024-07-14,West,Grocery,14,31.6,0.02,434.15,237.63,196.52
ORD01378,2024-07-14,East,Sports,6,68.08,0.03,397.53,282.49,115.04
ORD01504,2024-07-14,South,Grocery,8,15.06,0.04,115.77,70.38,45.39
ORD01553,2024-07-15,East,Sports,3,81.4,0.1,220.27,167.02,53.25
ORD01277,2024-07-15,East,Home,3,89.89,0.06,252.28,168.8,83.48
ORD01579,2024-07-15,South,Sports,4,60.85,0.07,226.02,166.07,59.95
ORD01499,2024-07-16,South,Home,1,50.9,0.12,44.61,23.76,20.86
ORD01680,2024-07-16,North,Sports,5,60.67,0.05,288.61,199.35,89.26
ORD00755,2024-07-17,West,Electronics,1,191.57,0.1,173.01,98.62,74.39
ORD00753,2024-07-17,East,Grocery,6,24.59,0.01,145.49,83.23,62.25
ORD01255,2024-07-17,East,Electronics,1,134.79,0.04,129.98,94.46,35.52
ORD01974,2024-07-18,East,Electronics,2,206.63,0.06,390.35,267.18,123.17
ORD00368,2024-07-18,West,Home,2,89.76,0.18,147.08,106.05,41.03
ORD01138,2024-07-20,West,Grocery,8,23.13,0.04,176.97,99.3,77.67
ORD00914,2024-07-20,West,Home,3,82.16,0.15,208.98,145.65,63.32
ORD01470,2024-07-20,North,Electronics,2,187.91,0.16,317.0,178.97,138.03
ORD00360,2024-07-20,North,Sports,4,77.95,0.07,290.7,158.42,132.27
ORD01072,2024-07-20,North,Home,5,73.24,0.02,358.37,197.56,160.8
ORD01626,2024-07-20,South,Home,4,110.14,0.06,414.32,319.69,94.63
ORD00462,2024-07-20,East,Electronics,2,171.31,0.07,317.63,240.18,77.45
ORD01564,2024-07-21,East,Clothing,4,41.39,0.15,141.14,78.1,63.04
ORD01544,2024-07-21,West,Home,1,92.0,0.09,83.96,62.29,21.68
ORD01271,2024-07-21,North,Clothing,5,53.78,0.06,252.1,187.37,64.73
ORD01664,2024-07-21,North,Home,1,81.77,0.08,75.22,52.92,22.31
ORD00757,2024-07-21,East,Electronics,3,199.32,0.16,501.14,327.41,173.72
ORD02126,2024-07-23,North,Home,1,105.82,0.08,97.02,73.97,23.06
ORD00567,2024-07-24,East,Electronics,1,190.14,0.07,177.52,129.66,47.85
ORD00362,2024-07-24,North,Grocery,7,26.08,0.09,166.0,101.76,64.24
ORD00705,2024-07-24,North,Clothing,7,90.8,0.07,591.5,425.47,166.03
ORD01240,2024-07-24,West,Clothing,5,73.08,0.06,341.79,258.72,83.07
ORD01097,2024-07-24,East,Grocery,14,30.74,0.04,413.69,264.0,149.69
ORD00021,2024-07-25,North,Home,4,103.66,0.02,407.09,225.16,181.93
ORD01906,2024-07-25,West,Grocery,6,27.62,0.05,156.83,110.08,46.75
ORD00254,2024-07-26,North,Sports,3,83.74,0.03,244.12,155.33,88.79
ORD00114,2024-07-26,North,Clothing,3,53.06,0.06,149.27,81.63,67.64
ORD00809,2024-07-29,North,Grocery,7,31.71,0.03,216.43,117.22,99.21
ORD00541,2024-07-29,East,Home,6,104.7,0.03,609.68,414.92,194.76
ORD01960,2024-07-30,West,Clothing,3,45.0,0.05,128.89,74.87,54.02
ORD00662,2024-07-30,South,Home,1,69.08,0.08,63.83,48.96,14.87
ORD01249,2024-07-30,West,Clothing,4,64.17,0.17,213.12,164.68,48.44
ORD00635,2024-07-30,East,Grocery,11,15.36,0.03,163.92,95.67,68.25
ORD01385,2024-07-31,East,Grocery,5,30.04,0.02,147.36,85.23,62.13
ORD01428,2024-07-31,West,Clothing,3,73.14,0.02,215.72,143.72,72.0
ORD00721,2024-07-31,West,Home,4,127.21,0.07,471.27,303.19,168.08
ORD00147,2024-07-31,North,Electronics,3,210.94,0.07,586.32,445.55,140.77
ORD00484,2024-08-02,North,Clothing,3,30.43,0.09,82.8,47.37,35.43
ORD00918,2024-08-02,East,Sports,1,102.91,0.1,92.13,66.73,25.4
ORD01299,2024-08-02,West,Home,4,110.3,0.03,428.99,283.58,145.41
ORD01676,2024-08-03,South,Home,7,97.14,0.1,609.12,435.03,174.09
ORD00091,2024-08-04,South,Grocery,6,38.17,0.02,223.49,135.87,87.62
ORD00536,2024-08-04,North,Clothing,2,45.79,0.04,88.09,60.82,27.26
ORD00085,2024-08-04,West,Sports,1,88.37,0.1,79.2,41.41,37.79
ORD01699,2024-08-05,East,Home,4,94.38,0.07,350.95,240.61,110.34
